C:\Users\rapha\Downloads\dependenciesnew\apache,libxml2,liblzma5 ,>= 5.1.1alpha+20120614,4
C:\Users\rapha\Downloads\dependenciesnew\apache,libxml2,zlib1g ,>= 1:1.2.3.3,4
C:\Users\rapha\Downloads\dependenciesnew\apache,libicu60,libc6 ,>= 2.14,3
C:\Users\rapha\Downloads\dependenciesnew\apache,libicu60,libgcc1 ,>= 1:3.0,3
C:\Users\rapha\Downloads\dependenciesnew\apache,libicu60,libstdc++6 ,>= 5.2,3
C:\Users\rapha\Downloads\dependenciesnew\apache,apache2-utils,libapr1 ,>= 1.4.8-2~,4
C:\Users\rapha\Downloads\dependenciesnew\apache,apache2-utils,libaprutil1 ,>= 1.5.0,4
C:\Users\rapha\Downloads\dependenciesnew\apache,apache2-utils,libc6 ,>= 2.14,4
C:\Users\rapha\Downloads\dependenciesnew\apache,apache2-utils,libssl1.1 ,>= 1.1.0,4
C:\Users\rapha\Downloads\dependenciesnew\apache,perl,libperl5.26 ,= 5.26.1-6ubuntu0.3,3
C:\Users\rapha\Downloads\dependenciesnew\apache,perl,perl-base ,= 5.26.1-6ubuntu0.3,3
C:\Users\rapha\Downloads\dependenciesnew\apache,perl,perl-modules-5.26 ,>= 5.26.1-6ubuntu0.3,3
C:\Users\rapha\Downloads\dependenciesnew\apache,libperl5.26,libbz2-1.0,any,7
C:\Users\rapha\Downloads\dependenciesnew\apache,libperl5.26,libc6 ,>= 2.23,7
C:\Users\rapha\Downloads\dependenciesnew\apache,libperl5.26,libdb5.3,any,7
C:\Users\rapha\Downloads\dependenciesnew\apache,libperl5.26,libgdbm-compat4,any,7
C:\Users\rapha\Downloads\dependenciesnew\apache,libperl5.26,libgdbm5 ,>= 1.12,7
C:\Users\rapha\Downloads\dependenciesnew\apache,libperl5.26,perl-modules-5.26 ,>= 5.26.1-6ubuntu0.3,7
C:\Users\rapha\Downloads\dependenciesnew\apache,libperl5.26,zlib1g ,>= 1:1.2.2.3,7
C:\Users\rapha\Downloads\dependenciesnew\apache,libgdbm-compat4,libc6 ,>= 2.14,2
C:\Users\rapha\Downloads\dependenciesnew\apache,libgdbm-compat4,libgdbm5 ,>= 1.14,2
C:\Users\rapha\Downloads\dependenciesnew\apache,perl-modules-5.26,perl-base ,>= 5.26.1-1,1
C:\Users\rapha\Downloads\dependenciesnew\apache,procps,init-system-helpers ,>= 1.29~,7
C:\Users\rapha\Downloads\dependenciesnew\apache,procps,libc6 ,>= 2.27,7
C:\Users\rapha\Downloads\dependenciesnew\apache,procps,libncurses5 ,>= 6,7
C:\Users\rapha\Downloads\dependenciesnew\apache,procps,libncursesw5 ,>= 6,7
C:\Users\rapha\Downloads\dependenciesnew\apache,procps,libprocps6,any,7
C:\Users\rapha\Downloads\dependenciesnew\apache,procps,libtinfo5 ,>= 6,7
C:\Users\rapha\Downloads\dependenciesnew\apache,procps,lsb-base ,>= 3.0-10,7
C:\Users\rapha\Downloads\dependenciesnew\apache,init-system-helpers,perl-base ,>= 5.20.1-3,1
C:\Users\rapha\Downloads\dependenciesnew\apache,libncurses5,libc6 ,>= 2.14,2
C:\Users\rapha\Downloads\dependenciesnew\apache,libncurses5,libtinfo5 ,= 6.1-1ubuntu1.18.04,2
C:\Users\rapha\Downloads\dependenciesnew\apache,libtinfo5,libc6 ,>= 2.16,1
C:\Users\rapha\Downloads\dependenciesnew\apache,libncursesw5,libc6 ,>= 2.14,2
C:\Users\rapha\Downloads\dependenciesnew\apache,libncursesw5,libtinfo5 ,= 6.1-1ubuntu1.18.04,2
C:\Users\rapha\Downloads\dependenciesnew\apache,libprocps6,libc6 ,>= 2.14,2
C:\Users\rapha\Downloads\dependenciesnew\apache,libprocps6,libsystemd0 ,>= 209,2
C:\Users\rapha\Downloads\dependenciesnew\apache,libgcrypt20,libc6 ,>= 2.15,2
C:\Users\rapha\Downloads\dependenciesnew\apache,libgcrypt20,libgpg-error0 ,>= 1.25,2
C:\Users\rapha\Downloads\dependenciesnew\apache,libgpg-error0,libc6 ,>= 2.15,1
C:\Users\rapha\Downloads\dependenciesnew\apache,liblz4-1,libc6 ,>= 2.14,1
C:\Users\rapha\Downloads\dependenciesnew\apache01,apache2-utils,libapr1 ,>= 1.4.8-2~,4
C:\Users\rapha\Downloads\dependenciesnew\apache01,apache2-utils,libaprutil1 ,>= 1.5.0,4
C:\Users\rapha\Downloads\dependenciesnew\apache01,apache2-utils,libc6 ,>= 2.14,4
C:\Users\rapha\Downloads\dependenciesnew\apache01,apache2-utils,libssl1.1 ,>= 1.1.0,4
C:\Users\rapha\Downloads\dependenciesnew\apache01,libapr1,libc6 ,>= 2.15,2
C:\Users\rapha\Downloads\dependenciesnew\apache01,libapr1,libuuid1 ,>= 2.16,2
C:\Users\rapha\Downloads\dependenciesnew\apache01,libc6,libgcc1,any,1
C:\Users\rapha\Downloads\dependenciesnew\apache01,libgcc1,gcc-8-base ,= 8.2.0-1ubuntu2~18.04,2
C:\Users\rapha\Downloads\dependenciesnew\apache01,libgcc1,libc6 ,>= 2.14,2
C:\Users\rapha\Downloads\dependenciesnew\apache01,libuuid1,libc6 ,>= 2.25,1
C:\Users\rapha\Downloads\dependenciesnew\apache01,libaprutil1,libapr1 ,>= 1.6.2,6
C:\Users\rapha\Downloads\dependenciesnew\apache01,libaprutil1,libc6 ,>= 2.25,6
C:\Users\rapha\Downloads\dependenciesnew\apache01,libaprutil1,libdb5.3,any,6
C:\Users\rapha\Downloads\dependenciesnew\apache01,libaprutil1,libexpat1 ,>= 2.0.1,6
C:\Users\rapha\Downloads\dependenciesnew\apache01,libaprutil1,libgdbm5 ,>= 1.14,6
C:\Users\rapha\Downloads\dependenciesnew\apache01,libaprutil1,libssl1.1 ,>= 1.1.0,6
C:\Users\rapha\Downloads\dependenciesnew\apache01,libdb5.3,libc6 ,>= 2.17,1
C:\Users\rapha\Downloads\dependenciesnew\apache01,libexpat1,libc6 ,>= 2.25,1
C:\Users\rapha\Downloads\dependenciesnew\apache01,libgdbm5,libc6 ,>= 2.14,1
C:\Users\rapha\Downloads\dependenciesnew\apache01,libssl1.1,debconf ,>= 0.5,3
C:\Users\rapha\Downloads\dependenciesnew\apache01,libssl1.1,debconf-2.0,any,3
C:\Users\rapha\Downloads\dependenciesnew\apache01,libssl1.1,libc6 ,>= 2.14,3
C:\Users\rapha\Downloads\dependenciesnew\apache01,dpkg,tar ,>= 1.28-1,1
C:\Users\rapha\Downloads\dependenciesnew\apache01,libacl1,libattr1 ,>= 1:2.4.46-8,2
C:\Users\rapha\Downloads\dependenciesnew\apache01,libacl1,libc6 ,>= 2.14,2
C:\Users\rapha\Downloads\dependenciesnew\apache01,libattr1,libc6 ,>= 2.4,1
C:\Users\rapha\Downloads\dependenciesnew\apache01,libselinux1,libc6 ,>= 2.14,2
C:\Users\rapha\Downloads\dependenciesnew\apache01,libselinux1,libpcre3,any,2
C:\Users\rapha\Downloads\dependenciesnew\apache01,libpcre3,libc6 ,>= 2.14,1
C:\Users\rapha\Downloads\dependenciesnew\apache01,libbz2-1.0,libc6 ,>= 2.4,1
